index_id,name,description,ingredients,instructions
445,燜煮春雞大地野菜,多種香料風味滲入雞肉的每個纖維，柔嫩的春雞一扒就開，肉汁瞬間傾瀉而出，染上鋪底的野菜，成為最天然鮮美的調味。,"['馬鈴薯 50公克', '紅蘿蔔 50公克', '白葡萄酒 15毫升', '春雞 1隻', '醬油 10毫升', '金黃蒜油 15毫升', '匈牙利紅椒 2公克', '玫瑰鹽 1公克', '義大利香料 2公克', '香蒜粒 6公克', '白胡椒粉 2公克', '球芽甘藍(抱子甘藍) 50公克']","['馬鈴薯切塊、紅蘿蔔去皮切塊', '春雞使用義大利香草、匈牙利紅椒粉、白胡椒粉1公克、香蒜粒3公克醃漬10分鐘', '擦乾春雞水分，萬用壓力鍋內加入蒜風味油，按2次『燉、炒』模式，再按『調理開始』，將春雞下鍋煎至兩面上色備用', '原鍋加入馬鈴薯塊、紅蘿蔔塊、抱子甘藍與醃漬雞肉相同的香辛料，按1次『燉、炒』模式拌炒均勻', '蓋上鍋蓋，排氣閥轉至壓力，選擇『肉.豆類』模式，按『調理開始』 時間為15分鐘', '待浮子閥完全下降即可開蓋，打開鍋蓋撒上玫瑰鹽、白胡椒粉，最後淋上蒜風味油即完成']"
446,爌肉飯,軟而不爛，油而不膩是一鍋好爌肉必備的要素，鹹香味濃的滷汁滲入爌肉的每一處，紅蔥香與肉香滋潤口腔，再從喉嚨回甘，成為台灣人經典必吃的味道,"['水 750毫升', '青蔥 2根', '老薑 少許公克', '五花肉 600公克', '米酒 150毫升', '紅糖 30公克', '醬油 150毫升', '金黃蔥油 適量毫升', '五香滷味包 1包']","['食材大集合。', '老薑切片、青蔥打結', '鍋內倒入少許蔥風味油，放入五花肉塊煸出油脂呈微金黃後備用', '原鍋加入薑片、蔥，小火煸香後加入紅糖煸炒至糖融化後，再加入煸炒好的五花肉塊和醬油拌炒', '將炒好的食材倒入滷鍋中，加入五香滷味包、米酒和水', '大火煮滾轉中小火，蓋鍋續煮約半小時，熄火再悶半小時']"
447,金沙豆腐,吃膩了香煎豆腐料理，一定要學會金黃喜氣的宴客金沙料理，用金沙完整包裹，外酥內軟，濃郁酥沙、鹹香下飯！立馬昇華豆腐料理,"['蔥花 10公克', '雞蛋豆腐 1盒', '金黃蒜油 40毫升', '香蒜粒 適量公克', '白胡椒粉 適量公克', '金沙咸蛋黃 1盒']","['食材大集合。', '盡量選用平底鍋，豆腐放入時，盡量有每塊豆腐間有間隔，不易沾黏', '雞蛋豆腐倒扣取出，用紙巾吸乾後，切成適量大小', '青蔥切蔥花備用', '取一平底鍋，熱鍋後加入約10cc小磨坊蒜風味油，轉中火放入豆腐，將表面煎至定型、呈金黃色後，盛起備用。', '原鍋熱鍋後加入30cc小磨坊蒜風味油，轉小火加入小磨坊金沙咸蛋黃(風味料)混合拌炒至起泡(約30-60秒)後立即關火。', '關火後放入豆腐拌炒裹上風味料，起鍋前撒上蔥花、白胡椒粉、香蒜粒即完成。']"
448,麻油雞麵線,冷冷的冬天，最適合燉煮麻油雞湯麵線，暖呼呼的黑麻油老薑湯頭，一口喝下超溫暖，讓人舒心滿足！快來煮一鍋溫暖全家人的胃。,"['雞蛋 1顆', '水 450毫升', '高麗菜 150-200公克', '土雞腿 250公克', '麵線 100公克', '米酒 少許毫升', '金黃蒜油 少許毫升', '台味麻油雞風味鍋醬 1包包']","['食材大集合。', '起一鍋滾水，放入麵線至水再次沸騰即可起鍋。 (麵線先用清水煮過，能降低麵線鹹度)', '另起一鍋，鍋內放少許蒜風味油，加入雞腿肉(皮朝下)，煎至焦香，加入水和小磨坊台味麻油雞風味鍋醬拌勻。', '再依個人喜好添加蔬菜等食材煮至沸騰後，米酒淋上麵線，再將食材、湯頭倒入即可上菜。']"
450,蕃茄肉醬義大利麵,香甜微酸、層次豐富的番茄紅醬，不僅是義式料理常用的醬汁，也是家常料理運用十分廣泛的美味角色，並且是多數小朋友最喜歡的味道，適合製作義大利麵、燉飯、焗烤、比薩抹醬等，萬用百搭！,"['水 100毫升', '豬絞肉 100公克', '義大利麵 160公克把', '金黃蒜油 10毫升', '義式蕃茄紅醬 1包']","['食材大集合。', '依照義大利麵包裝指示及個人軟硬喜好，將麵煮熟另盛備用。', '起一熱鍋放入少許蒜風味油，加入絞肉炒至焦香，再加入100 cc水，以及小磨坊義式蕃茄紅醬拌勻煮至沸騰。s', '加入義大利麵條拌炒均勻，即可完成。']"
451,氣炸胡椒餅,燒燙燙的胡椒餅，一咬下就是滿滿的肉汁與胡椒濃郁風味，越嚼越香，酥脆的外皮使用輕鬆就能取得的蔥油餅包覆，在氣炸鍋噴上蔥風味油增添紅蔥香氣，帶來讓人幸福滿足的口感與味道。,"['白芝麻 30公克', '青蔥 6根', '豬絞肉 300公克', '蔥油餅 2片', '米酒 少許毫升', '醬油 15毫升', '金黃蔥油 7毫升', '玫瑰鹽 適量公克', '五香粉 適量公克', '黑胡椒粒 15公克', '白胡椒粉 7公克']","['食材大集合。', '把蔥油餅取出退冰備用', '蔥切蔥花', '將純黑胡椒粗粒、白胡椒粉、五香粉、蔥風味油、玫瑰鹽、醬油、米酒與蔥花加入絞肉中拌勻，靜置10分鐘入味', '手心沾點油防沾黏，把蔥油餅攤開放置手上，加入調味絞肉包起來，捏口的地方作為底部', '氣炸鍋內鍋墊上烘焙紙，將表面沾點白芝麻，噴上適量蔥風味油', '氣炸鍋150度/25分鐘，再第二次氣炸180度5分鐘即完成']"
452,金錢蝦餅,蝦子捶打時不需要打到成泥狀，這樣的做法，蝦餅吃起來才會有吃到蝦肉的口感。,"['麵包粉 適量公克', '蛋白 20公克顆', '草蝦 12尾', '金黃蔥油 適量毫升', '玫瑰鹽 適量公克', '白胡椒粉 5公克']","['食材大集合。', '先將草蝦洗淨、剝殼、挑除腸泥，用紙巾把水分擦乾備用', '將蝦子剁成蝦泥(蝦肉不全剁碎\u3000保留Q彈口感)', '將蝦泥加入蛋白，純白胡椒和玫瑰鹽調味後攪拌均勻，持續摔打出筋性直到容易塑形', '把蝦泥捏成約5~7公分大小的圓餅狀，均勻沾上麵包粉放入氣炸鍋', '均勻噴上蔥風味油，氣炸鍋160度/10分鐘即完成']"
456,派對雙醬地瓜條,地瓜條噴上一層薄薄的小磨坊金黃蒜油，可幫助地瓜均勻受熱，同時蒜油也能取代蒜頭碎粒，賦予淡淡的蒜香，又不會因為高溫而焦化；第一次低溫烘烤地瓜條，幫助軟化；第二次高溫烘烤，幫助地瓜條上色、酥脆。,"['紅甜椒 1/4顆', '紫洋蔥 1/4顆', '地瓜 5顆', '凱薩沙拉醬 15毫升', '蜂蜜芥末醬 15毫升', '金黃蒜油 15毫升', '洋香菜葉 適量公克', '香蒜粒 適量公克']","['地瓜切條狀， 泡鹽水10分鐘，可增加一點鹹度、軟化地瓜幫助熟成速度，再用餐巾紙壓乾水份。', '紫洋蔥、紅甜椒切小丁。', '蒸氣烘烤爐按【烘烤】模式，預熱190度。', '準備2個蒸烤盤，底部鋪上烘焙紙，再放入蒸烤架，將地瓜條放在蒸烤架上，噴小磨坊金黃蒜油，送入蒸氣烘烤爐上下凸軌，進行第1次烘烤，按【烘烤】模式190度25分鐘 ，烤完後取出。', '蒸氣烘烤爐按【烘烤】模式，預熱230度。', '將烤完後的2盤地瓜條再噴一次小磨坊金黃蒜油，送入蒸氣烘烤爐進行第2次烘烤，按【烘烤】模式230度10分鐘，使外皮呈現金黃色(可視烘烤顏色決定是否再續烤)。', '出爐裝盛後，淋上凱薩沙拉醬與蜂蜜芥末醬，並灑上蔬菜丁與小磨坊精選香蒜粒、洋香菜葉即完成。']"
457,培根蘑菇花椰鹹派,搭配使用小磨坊金黃蒜油蝦風味，誘發食材中的鮮甜味與香氣，爆香如同現炒。,"['培根 1片', '洋蔥 1/2顆顆', '雞蛋 100公克顆', '牛奶 100毫升', '青花椰菜 1顆公克', '鮮奶油 100毫升', '乳酪絲 適量公克', '蘑菇 1朵', '無糖塔皮(4吋) 1', '金黃蒜油 10毫升', '玫瑰鹽 5公克', '鮮磨黑胡椒 5公克', '義大利香料 5公克', '香蒜粒 5公克']","['培根、洋蔥切丁，花椰菜切碎，蘑菇切片。 蒸氣烘烤爐按【烘烤】模式，預熱200度。', '塔皮放在蒸烤盤上，拿一隻叉子將塔皮底部戳洞，送入蒸氣烘烤爐按【烘烤】模式 200度15分鐘，將塔皮烤上色。', '蒸氣烘烤爐按【健康炸】模式，預熱。', '製作塔餡：取一烤盆，倒入小磨坊金黃蒜油、培根丁、洋蔥丁、蘑菇片，烤盆放在蒸烤盤上，送入蒸氣烘烤爐按【健康炸】模式 10分鐘爆香。', '爆香後的塔餡加入小磨坊鮮磨黑胡椒3公克、玫瑰鹽3公克、綜合義大利香草3公克拌勻，放涼備用。', '另備一容器調製奶醬，倒入雞蛋、牛奶、鮮奶油、小磨坊鮮磨黑胡椒2公克、玫瑰鹽2公克、精選香蒜粒2公克拌勻。', '將塔餡和花椰菜碎鋪在塔皮底部，倒入奶醬，鋪起司絲。', '蒸氣烘烤爐按【烘烤】模式，預熱200度。', '將鹹派送入蒸氣烘烤爐按【烘烤】模式 200度15分鐘。', '出爐盛盤後，現刨乾乳酪裝飾即完成。', '使用蒸氣烘烤爐按【健康炸】模式爆香時，小磨坊金黃蒜油中的蝦風味，可補足並提升使用廚房小家電爆香塔餡時的香氣，爆香像現炒。']"
458,焦糖照燒蒜豬肋,使用小磨坊金黃蒜油醃漬豬肋排，可幫助軟化肉質，以蒸氣烘烤模式，使食材烹調後帶有內嫩外酥的口感，出爐前再噴一點金黃蒜油，增添蒜香風味；噴一點金黃蒜油在蔬菜上，可使烘烤後的蔬菜保有水分、色澤與滑順口感，同時去除青味附有蒜香。,"['白芝麻 適量公克', '檸檬 1/8顆', '紅酒醋 適量毫升', '豬肋排 600公克', '芝麻葉 30公克', '蜂蜜 15公克', '照燒醬 100公克', '金黃蒜油 15毫升', '香蒜粒 5公克']","['取一容器調製醃醬，將小磨坊日式照燒醬、精選香蒜粒、金黃蒜油、蜂蜜拌勻。', '取一塑膠袋(密封袋)，放入豬肋排，倒入醃醬，放置冰箱醃漬1晚。', '將蒸氣烘烤爐水箱加水後，按【蒸氣烘烤】模式，預熱200度。', '將蒸烤盤包覆鋁箔紙，上面放蒸烤架，豬肋排背面放在蒸烤架上，送入蒸氣烘烤爐按【蒸氣烘烤】模式200度15分鐘，原塑膠袋中的醬汁不丟棄，保留為二次烘烤的刷醬。', '將豬肋排取出，按【蒸氣烘烤】模式，預熱230度。', '將豬肋排刷上醃漬豬肋排的醃醬後，正面放在蒸烤架上，再送入蒸氣烘烤爐按【蒸氣烘烤】模式230度10分鐘。', '出爐後，趁熱噴灑小磨坊金黃蒜油，放置盤子中，撒上一些白芝麻，擺上檸檬角、芝麻葉，淋灑紅酒醋即完成。', '使用小磨坊金黃蒜油醃漬，可幫助肉質軟化，同時抑制烘烤時流失的水分，提供內嫩外酥的口感。', '出爐前噴灑小磨坊金黃蒜油，可增添蒜香風味。']"
459,牛肉捲,用滿滿的牛肉片包覆所有食材，內捲的吐司一邊吸附牛肉精華，一邊吸附起司、牛奶口感更柔軟，搭配氣炸鍋讓牛肉捲外酥內嫩一口咬下，義大利香料的清新風味散發，每一口都讓人滿足！,"['牛奶 100毫升', '起司片 2片', '牛肉薄片 300公克', '蘆筍 2根把', '吐司(去邊) 2片', '照燒醬 20公克', '金黃蒜油 適量毫升', '黑胡椒粒 5公克', '義大利香料 5公克']","['食材大集合。', '去邊吐司浸泡鮮奶備用', '蘆筍切小段備用', '牛肉片鋪在盤子大約四片為一組，依序放上浸泡過鮮奶的土司、起司片和蘆筍，均勻撒上少許純黑胡椒粗粒和義大利香草提味', '牛肉片將食材捲起，接合處朝下避免牛肉捲鬆開', '噴上少許蒜風味油，氣炸鍋170/5分鐘，打開刷上日式照燒醬後再加熱3分鐘即完成']"
460,水煮牛肉,以小磨坊川味麻辣鍋醬為湯底，和煸炒過的花椒、乾辣椒烹煮而成的水煮牛肉，滑嫩的牛肉吸附濃醇的湯頭，搭配爽脆的黃豆芽菜，香麻不膩口。,"['雞蛋 1顆', '水 350毫升', '青蔥 1根', '薑末 些許公克', '香菜 10公克', '乾辣椒 20公克', '牛肉薄片 300公克', '黃豆芽 100公克', '米酒 5毫升', '太白粉 5公克', '鹽 2-3公克', '金黃蒜油 45毫升', '花椒粒 5公克', '川味麻辣鍋醬 1包']","['食材大集合。', '黃豆芽菜洗淨；薑切末；乾辣椒切段。', '牛肉片加入米酒1小匙和1顆雞蛋抓醃，確認牛肉片皆均勻沾附蛋液後加鹽1/4小匙抓勻，再加入太白粉1小匙，並讓牛肉片均勻裹上粉。', '起一鍋滾水，將黃豆芽菜燙熟，鋪在要承裝的容器底部。', '另起鍋下蒜風味油，加入薑爆香，倒入350毫升水與小磨坊川味麻辣鍋醬煮滾後轉小火，再加入剛剛醃好的牛肉片，牛肉片煮熟後倒入容器裡。', '花椒粒和乾辣椒段平鋪在牛肉上，再燒熱蒜風味油3大匙，均勻澆上激發香氣，再放上少許香菜即完成。']"
462,蒜頭雞湯,滿滿蒜頭精華、Ｑ彈鮮美的雞肉，加上湯用胡椒粉增香提味，濃郁的蒜頭雞湯又香又鮮，暖意瞬間走遍全身！,"['水 2000毫升', '青蔥 1根', '蒜頭 350公克', '半雞(切塊) 1包', '鹽 適量公克', '金黃蒜油 15毫升', '湯用胡椒粉 適量公克']","['食材大集合。', '青蔥切末備用，蒜頭：雞肉份量比例1:2~1:3', '起鍋加入一大匙金黃蒜油，將雞肉拌炒至表皮微變色後加入一半數量的蒜頭一同拌炒，炒至蒜頭微焦', '起一湯鍋將雞肉、蒜頭倒入，加入水和剩餘蒜頭煮滾後轉小火熬煮', '煮30分鐘加入鹽調味，加入蔥末煮滾，淋上金黃蒜油、撒上湯用胡椒粉即完成']"
463,麻油雞飯,白米、乾香菇、雞腿肉拌炒後加入小磨坊台味麻油雞風味鍋醬，放入電鍋煮成麻油雞飯，每顆飯粒都吸飽湯頭而溢發香氣，吃起來清爽不油膩！,"['水 300毫升', '去骨雞腿 250公克', '米 300公克', '乾香菇 6朵', '米酒 50毫升', '金黃蒜油 少許毫升', '台味麻油雞風味鍋醬 1包包']","['食材大集合。', '乾香菇泡軟後，香菇切絲備用，泡過乾香菇的水保留備用', '白米淘洗乾淨後備用', '起一熱鍋放入少許蒜風味油，加入雞腿肉(皮朝下)，煎至焦香，加入香菇絲炒香，加入香菇水、水、醬包、米酒攪拌均勻，再倒入白米稍微拌炒後，再倒入電鍋內鍋。', '外鍋放一杯水，待電鍋跳起後悶7-10分鐘後，即可上菜。']"
465,栗子燒雞,栗子的甘甜與鮮美的雞肉結合，在鍋中一同燒出迷人的風味，讓栗子入口即化，綿密香濃，蒜、薑、五香風味完全激發！一口就能感受辛香料帶來的暖活,"['白芝麻 少許公克', '雞高湯 500毫升', '青蔥 1根', '老薑 70公克', '蔗糖 15', '半雞(切塊) 1包', '甘栗 10顆', '米酒 適量毫升', '醬油 15毫升', '金黃蒜油 15毫升', '香蒜粒 15公克', '五香粉 適量公克']","['食材大集合。', '青蔥切段；薑切片備用', '鍋內加入金黃蒜油爆香薑片；加入切塊雞肉拌炒至微變色', '加入雞高湯、栗子、米酒、醬油、紅蔗糖、濃香五香粉蓋上鍋蓋悶煮約30分鐘', '起鍋前拌入蔥段、香蒜粒即可盛盤，撒上白芝麻完成']"
466,義式白醬雞肉燉菜,濃濃奶香融入鮮嫩雞肉與豐富的蔬菜裡，撒上義大利香料，清新風味讓香氣更多層次，每一口都是滿滿溫暖幸福！,"['半雞(切塊) 1包', '低筋麵粉 45公克', '奶油 40公克', '鮮奶 450毫升', '洋蔥 1顆', '馬鈴薯 2顆', '紅蘿蔔 1根', '洋菇 50公克', '青花椰菜 50-80公克', '義大利香料 少許公克', '鮮磨白胡椒 適量公克', '金黃蒜油 30毫升', '雞高湯 1000毫升']","['食材大集合。', '馬鈴薯、紅蘿蔔切滾刀塊/洋蔥切塊/洋菇切片', '起鍋放入奶油小火加熱，奶油稍微融化即可加入低筋麵粉拌炒至麵粉糊化開始冒泡泡，再加入鮮奶以小火拌炒白醬成濃稠狀備用', '鍋中加入2大匙金黃蒜油，將醃漬過的雞肉入鍋煎至二面微焦，再加入洋蔥，慢炒至成半透明狀後起鍋備用', '原鍋加入洋菇、紅蘿蔔、馬鈴薯、花椰菜拌炒至油份被蔬菜吸收 ', '另起一深鍋加入除花椰菜以外的所有食材，倒入高湯，煮滾後加入白醬，以小火燉煮30分鐘，並持續攪拌以免鍋底燒焦', '熬煮到合適濃稠度撒上鮮磨白胡椒、義大利香料，加入花椰菜即完成']"
476,爆漿吐司捲,新手必學！療癒的爆漿吐司捲，滿滿蒜香的吐司包覆香脆的香腸，濃郁起司片讓口感更柔滑，義大利香草的香氣更能為簡單的食材增添多層次風味。,"['雞蛋 1顆', '起司片 2片', '德國香腸 2根', '吐司(去邊) 2片', '金黃蒜油 500毫升', '義大利香料 適量公克']","['食材大集合。', '將吐司去邊擀平，放上起司片，留一小邊空間塗上蛋液方便捲起沾黏', '放上煮熟的德國香腸後將吐司捲起，放入蛋液使外表吸收', '烤盤底部塗上金黃蒜油，吐司捲擺上後放入烤箱180度/6分鐘(視現場狀況)', '出爐後撒上義大利香草即完成']"
480,吐司蝦球,氣炸鍋輕鬆做出外酥內Q的鮮甜蝦球！輕鬆運用吐司丁，做出大人小孩都喜愛的小點心，一口咬下就能感受到萬用胡椒鹽襯托出豐富的味道！,"['青蔥 1根', '花枝蝦漿 1包', '吐司(去邊) 5片', '金黃蒜油 10毫升', '萬用胡椒鹽 5公克']","['食材大集合。', '吐司切小丁、蔥切蔥花', '花枝蝦漿、金黃蒜油、萬用胡椒鹽與蔥花混合均勻', '蝦漿取一小球裹滿吐司丁壓實，放入氣炸鍋容器', '表面均勻噴上金黃蒜油，氣炸鍋160度/10分鐘', '起鍋撒上萬用胡椒鹽即完成']"
481,原粵布袋雞板栗臘味糯米飯,一口咬下酥脆的外皮，沾附於雞皮表層的蒜香與胡椒香撲鼻而來，這只是入口前的起手式，緊接著是吸附飽滿蒜味醃料的軟嫩肉質包裹著糯米Q彈的口感，口感有了變化，但不單調乏味，蒜突顯糯米餡料的醬香風味，鹹甜不膩口，將原民料理與粵菜的新舊風貌完美呈現。,"['乾香菇 20朵', '紅蔥頭 30公克', '蒜頭 100公克', '糯米 150公克杯', '肝腸 1根', '臘腸 1根', '甘栗 150公克', '布袋雞(去骨全雞) 1隻', '馬告粒 少許', '料酒 50毫升', '米酒 200毫升', '砂糖 5公克', '香茅 半顆公克', '醬油 20毫升', '老抽 少許毫升', '黑胡椒粒 少許公克', '香蒜粒 10公克']","['布袋雞放入醃雞料(生蒜頭、米酒、紅蔥頭、馬告粒、香茅)中醃漬1天。', '將糯米泡水3小時後，入蒸籠蒸熟約40分鐘。', '熱油鍋，炒肝腸、臘腸、乾香菇絲。 ', '再加入蒸好的糯米、小磨坊粗粒黑胡椒、醬油、料酒、老抽、糖拌炒。', '將醃好的布袋雞放入沸水中汆燙。', '將糯米、熟栗子塞入布袋雞肚中，外皮撒上小磨坊香蒜粒、粗粒黑胡椒，再送進烤箱烤200度15分鐘，布袋雞外皮呈現金黃色即完成。', '布袋雞以蒜味為基底，除了使用生蒜做醃料，在雞皮外層撒上香蒜粒與粗粒黑胡椒，烤過後香辛料扒附在雞皮上，本身的植物精油藉由高溫釋放，為菜餚增添香氣。']"
483,蕃茄肉醬焗飯,使用小磨坊義式蕃茄紅醬和絞肉拌炒而成的蕃茄肉醬，和白飯、起司一層一層鋪上烤盤，送入烤箱至表面呈現金黃色。香甜微酸的蕃茄肉醬搭配微酥濃郁的起司，不論大人或小孩都難以抗拒其美味！,"['洋蔥 1/2顆', '水 50毫升', '豬絞肉 100公克', '米 160公克', '乳酪絲 適量公克', '金黃蒜油 10毫升', '義式蕃茄紅醬 1包']","['食材大集合。', '洋蔥切丁', '起一熱鍋放入少許蒜風味油和洋蔥丁炒香後，加入絞肉炒至焦香變色，加入50cc水和小磨坊義式蕃茄紅醬拌勻，煮到沸騰後關火。', '焗烤盤上塗抹少許蒜風味油，底部先鋪一層蕃茄肉醬，再加入白飯鋪平，再放上一層起司，再將剩下的蕃茄肉醬淋上，最後表面鋪滿起司，以180度烘烤15分鐘至表面呈金黃色即完成。']"
484,義式紅醬燉飯,酥香雞腿排煎得金黃，蘑菇吸收香醇雞油，與義式蕃茄紅醬結合後，顏色更加紅潤油亮，香甜微酸、層次豐富，用電鍋輕鬆煮出完美紅醬燉飯！大人小孩都喜愛！,"['水 120毫升', '去骨雞腿 1隻', '米 120公克', '蘑菇 8朵', '金黃蒜油 10毫升', '義式蕃茄紅醬 1包']","['食材大集合。', '去骨雞腿排切適口大小', '鍋中倒入金黃蒜油，放入雞腿塊煎香取出，原鍋放入蘑菇煎至兩面上色 (吸收蒜油與雞油 蘑菇香氣更濃郁)', '電鍋內鍋放入白米、水、義式蕃茄紅醬拌勻，再鋪上蘑菇、雞腿塊 (滿分蕃茄紅醬 零失敗一餐用完)', '外鍋一杯水等待電鍋跳起即完成']"
485,金沙海鮮南瓜炒飯,金沙炒飯帶有濃郁蛋香與沙沙口感，搭配南瓜泥香氣風味更提升！將簡單的炒飯成功升級更多層次！,"['青蔥 1根', '青花椰菜 15-20公克', '南瓜 1-2片', '白飯 2碗', '草蝦 6尾', '透抽 60公克', '醬油 8毫升', '金黃蒜油 30毫升', '金沙咸蛋黃 1盒']","['食材大集合。', '南瓜事先蒸熟壓成泥', '蔥切蔥花、透抽切圈', '鍋中倒入金黃蒜油，加入金沙咸蛋黃粉拌炒起泡', '加入南瓜泥、白飯，炒至鬆散', '放入透抽、蝦仁與金沙稍作拌炒', '鍋邊淋入醬油拌炒，撒上蔥花即完成']"
486,紅醬豆腐漢堡排,只要端上桌就能讓小朋友乖乖坐下吃飯的最強料理！外酥內嫩的漢堡排混合酸酸甜甜的紅醬滋味，大人小孩都超對胃！,"['雞蛋 1顆', '水 50毫升', '板豆腐 1塊', '豬絞肉 150公克', '金黃蒜油 50毫升', '義式蕃茄紅醬 1/2']","['食材大集合。', '板豆腐擠壓出水份', '板豆腐、絞肉、雞蛋、1/2包義式蕃茄紅醬拌勻，捏出漢堡排形狀', '鍋中倒入金黃蒜油，放入漢堡排煎至兩面金黃 (漢堡排+微甜紅醬=小朋友最愛！)', '內部熟透後將漢堡排盛盤即完成']"
488,肉骨茶,正宗傳香肉骨茶風味，嚴選整粒優質白胡椒研磨做為基底，醇厚胡椒散發經典迷人香氣，暖胃療心雙享受。,"['蒜頭 12顆', '水 1000毫升', '排骨 600公克', '傳香肉骨茶湯包 1包']","['將排骨於冷水下鍋，中小火煮滾，撈出後用清水沖洗並瀝乾水分備用。', '起一鍋，加入水、小磨坊傳香肉骨茶湯包，大火煮約15分鐘。 ', '放入蒜頭與川燙好之排骨，小火熬煮約45分鐘，取出小磨坊傳香肉骨茶湯包，即可享用。(可依據個人辣度喜好，斟酌取出肉骨茶包時間點。)']"
489,日式烏龍湯麵,烏龍湯麵的一大關鍵魅力就在於清澈甘美的金黃和風湯底，透過小磨坊日式柴魚昆布湯包輕鬆熬煮湯底，風味鮮美甘甜，柴魚香氣細緻優雅，是日本家庭生活中不可或缺的一道快煮佳肴。,"['水 400毫升', '高麗菜 60公克', '烏龍麵 150公克', '梅花豬肉片 30公克', '日式柴魚昆布湯包 1包']","['起一鍋，於冷水加入日式柴魚昆布湯包、高麗菜，中大火煮至沸騰，轉中火熬煮入味，約10分鐘後取出湯包。 (於冷水加入湯包，湯包隨不同溫層，釋放各種不同食材天然鮮味)', '將烏龍麵另以熱水燙過，再加入鍋中，轉小火熬煮5分鐘。', '最後加入肉片，煮熟後即可享用。']"
491,麻油松阪豬,薑片煸香後與麻油雞風味鍋醬結合，香氣更加濃郁，與煎得Q彈脆口的松阪豬一同拌炒，輕鬆煮就能享受大廚級料理！,"['水 100毫升', '生薑 10公克', '松阪豬 2片', '金黃蒜油 15毫升', '台味麻油雞風味鍋醬 1/2包包']","['食材大集合。', '鍋中倒入金黃蒜油，放入松阪豬肉，雙面煎至金黃後取出逆紋切片', '放入薑片煸香至稍微捲曲，再將松阪豬放回鍋中繼續煎炒', '松阪肉片快熟時加入麻油雞風味鍋醬、水，拌炒均勻至醬汁沸騰後即可起鍋']"
492,京都里肌,以市售85元里肌便當預抓食材成本：主餐20%、配菜14%(3種)、醃菜3%(2種)、米飯6%，剩餘營收再扣除基本開銷，單顆便當利潤約5%。便當設計要點：主餐調味重、配菜調味清，兩者搭配可達平衡，亦可增加醃菜解油膩。里肌肉片沾裹粉漿後油炸，可將肉汁鎖在纖維中，且小磨坊黃金美式炸雞粉的特性即是炸出酥脆不含油的炸皮，因此肉片沾裹京都醬時，炸皮可吸收醬汁，呈現清爽不油膩的口感，入口前的梅酸香與入口後的酸甜滋味完美融合。,"['水 400毫升', '豬里肌肉 4片', '蛋黃 1顆', '梅林醬 15公克', 'A1牛排醬 1瓶', '梅林辣醬油 1瓶', '紹興梅 10顆', '番茄醬 600公克', '白醋 30毫升', '細砂 600公克', '金黃蔥油 50毫升', '黃金美式炸雞粉 200公克']","['製作京都醬：準備一深鍋，以中小火攪拌煨煮小磨坊金黃蔥油、紹興梅、番茄醬、細白糖、A1牛排醬、梅林辣醬油、白醋，醬汁收稠後，即可過濾使用，未用完之醬汁，請冷藏保存並盡速用畢。', '調製粉漿：準備一個有深度的鐵盆，倒入小磨坊黃金美式炸雞粉、蛋黃、水，並攪拌均勻。粉漿加蛋黃，可使里肌炸起來顏色金黃、有蛋香。', '摔打里肌肉片，並沾裹一層薄薄的粉漿。摔打過的里肌肉片，纖維被破壞後，肉質較軟嫩。', '里肌肉片下油鍋油炸，180度2分鐘。', '另起一平底鍋，以中小火煮勻梅林醬和1大匙京都醬。', '持續維持中小火，並將炸好的里肌肉片放入平底鍋沾裹醬汁，使肉片呈現搭乓(台)的香氣。']"
493,香酥排骨,以市售85元排骨便當預抓食材成本：主餐20%、配菜14%(3種)、醃菜3%(2種)、米飯6%，剩餘營收再扣除基本開銷，單顆便當利潤約5%。便當設計要點：主餐調味重、配菜調味清，兩者搭配可達平衡，亦可增加醃菜解油膩。沾裹小磨坊黃金美式炸雞粉調製的粉漿，排骨外層酥脆不含油，肉質軟嫩不柴，雖然僅裹薄薄一層的濕漿，但還是能吃到外酥內嫩的口感。,"['水 400毫升', '帶骨里肌肉 4片', '蛋黃 1顆', '黃金美式炸雞粉 200公克']","['調製粉漿：準備一個有深度的鐵盆，倒入小磨坊黃金美式炸雞粉、蛋黃、水，並攪拌均勻。粉漿加蛋黃，可使里肌炸起來顏色金黃、有蛋香。', '摔打排骨肉片，並沾裹一層薄薄的粉漿。摔打過的排骨肉片，纖維被破壞後，肉質較軟嫩。', '排骨肉片下油鍋油炸，180度2分鐘。', '可用五香粉醃漬排骨，醃漬後的排骨醬色美，肉質鮮甜無腥味。']"
494,清炒青江菜,單樣配菜的成本，佔便當總成本的3%，3樣即12%。現炒新鮮的青江菜帶有蔬菜清甜，再加少許的雞粉，可以去除蔬菜的青味，賦予鮮、甜、香，看似簡單的一道水炒菜，也是便當中，重要的配角喔！,"['水 120毫升', '蒜頭(蒜末) 15公克', '青江菜 6-7把', '鹽 10公克', '正味雞粉 少許公克']","['青江菜切段。', '熱油鍋，爆香蒜頭。', '接著原鍋下1湯杓的水、1/2大匙鹽巴。', '接著下青江菜快速拌炒至熟成，起鍋前下少許小磨坊正味雞粉。']"
